member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,checkout_id,book_id,checkout_date,return_date,title,author
1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,9339.0,501.0,2025-02-02,2025-01-11,The Silver Kite,Amina Darwish
1074,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,9292.0,525.0,2024-12-28,2025-01-06,Storms and Sailboats,Mahmoud Rafei
1074,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,9306.0,510.0,2024-08-03,2024-08-10,The Missing Metronome,Diaa Sultan
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9355.0,515.0,2024-11-10,2024-12-02,Songs of the Oasis,Hoda Bakry
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9348.0,532.0,2024-07-28,2024-08-25,The Last Bookmark,Samir Zohdy
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9365.0,501.0,2024-01-17,2024-02-01,The Silver Kite,Amina Darwish
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9343.0,529.0,2024-10-04,2024-10-14,Riddles of the Red Sea,Sara Tantawy
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9347.0,519.0,2025-07-17,2025-07-31,Kites Over Cairo,Jasmine Wahdan
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9345.0,507.0,2025-02-03,2025-03-01,Fossils and Fireflies,Dalia Serry
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9353.0,528.0,2025-12-13,2025-12-30,The Glass Beehive,Mona Kholoussy
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9351.0,514.0,2024-01-03,2024-01-28,The Robot in Row Nine,Galal Mounir
1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,9361.0,524.0,2024-04-19,2025-01-11,The Weaver's Daughter,Laila Shokry
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9369.0,501.0,2025-06-05,2025-01-11,The Silver Kite,Amina Darwish
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9372.0,519.0,2025-03-06,2025-04-02,Kites Over Cairo,Jasmine Wahdan
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9344.0,507.0,2024-09-12,2025-01-11,Fossils and Fireflies,Dalia Serry
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9382.0,507.0,2025-02-26,2025-03-08,Fossils and Fireflies,Dalia Serry
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9356.0,501.0,2025-03-14,2025-04-13,The Silver Kite,Amina Darwish
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9346.0,519.0,2024-04-27,2025-01-11,Kites Over Cairo,Jasmine Wahdan
1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,9352.0,501.0,2025-02-02,2025-01-11,The Silver Kite,Amina Darwish
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9360.0,520.0,2024-03-04,2024-03-16,The Copper Telescope,Jasmine Wahdan
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9357.0,516.0,2024-07-26,2024-08-15,The Beekeeper's Almanac,Hoda Bakry
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9358.0,513.0,2025-07-09,2025-07-24,Circuits for Beginners,Galal Mounir
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9349.0,501.0,2024-03-04,2024-04-02,The Silver Kite,Amina Darwish
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9364.0,513.0,2024-08-18,2024-09-07,Circuits for Beginners,Galal Mounir
1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,9359.0,501.0,2025-01-26,2025-01-11,The Silver Kite,Amina Darwish
1078,Habiba,Osman,7.0,Shubra,Inactive,2023-08-05,No Checkout,No Book,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9370.0,511.0,2025-11-11,2025-12-03,Winter in Alexandria,Farida Anwar
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9366.0,503.0,2024-06-23,2024-07-23,The Lantern Maker,Adel Roushdy
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9371.0,528.0,2025-04-22,2025-05-02,The Glass Beehive,Mona Kholoussy
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9354.0,502.0,2024-03-09,2024-03-18,Desert Compass,Amina Darwish
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9362.0,507.0,2024-03-08,2024-04-07,Fossils and Fireflies,Dalia Serry
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9363.0,507.0,2024-12-23,2025-01-15,Fossils and Fireflies,Dalia Serry
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9368.0,525.0,2025-02-12,2025-03-10,Storms and Sailboats,Mahmoud Rafei
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9381.0,507.0,2025-05-30,2025-06-18,Fossils and Fireflies,Dalia Serry
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9367.0,507.0,2024-03-19,2024-03-28,Fossils and Fireflies,Dalia Serry
1079,Rana,Osman,8.0,Shubra,Active,2024-10-27,9373.0,508.0,2024-03-20,2024-04-19,The Quiet Observatory,Dalia Serry
1080,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,9350.0,501.0,2025-06-22,2025-07-17,The Silver Kite,Amina Darwish
1080,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,9374.0,505.0,2024-08-05,2024-08-12,Letters to the Nile,Aya Hafez
1026,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,522.0,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1049,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,520.0,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1062,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,525.0,2025-07-05,2025-01-11,The Silver Kite,Amina Darwish
1065,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,520.0,2025-07-07,2025-01-11,The Silver Kite,Amina Darwish
1009,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,503.0,2025-07-09,2025-01-11,The Silver Kite,Amina Darwish
1063,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,522.0,2025-07-07,2025-01-11,The Silver Kite,Amina Darwish
1022,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,511.0,2025-07-12,2025-01-11,The Silver Kite,Amina Darwish
1029,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,523.0,2025-07-09,2025-01-11,The Silver Kite,Amina Darwish
1005,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,513.0,2025-07-10,2025-01-11,The Silver Kite,Amina Darwish
1058,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,518.0,2025-07-08,2025-01-11,The Silver Kite,Amina Darwish
1002,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,521.0,2025-07-08,2025-01-11,The Silver Kite,Amina Darwish
1041,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,504.0,2025-07-05,2025-01-11,The Silver Kite,Amina Darwish
1055,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,526.0,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1061,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,513.0,2025-07-06,2025-01-11,The Silver Kite,Amina Darwish
1012,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,509.0,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1007,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,510.0,2025-07-07,2025-01-11,The Silver Kite,Amina Darwish
1073,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,530.0,2025-07-07,2025-01-11,The Silver Kite,Amina Darwish
1003,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,501.0,2025-07-08,2025-01-11,The Silver Kite,Amina Darwish
1017,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,507.0,2025-07-11,2025-01-11,The Silver Kite,Amina Darwish
1061,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,504.0,2025-07-06,2025-01-11,The Silver Kite,Amina Darwish
1041,Ahmed,Fahmy,8.0,Nasr City,Active,2025-01-22,No Checkout,512.0,2025-07-06,2025-01-11,The Silver Kite,Amina Darwish
